run_index,model_name,run_id,star_teff_k,star_radius_rsun,stellar_luminosity_lsun,planet_radius_rearth,gravity_ms2,metallicity_xsolar,c_to_o_xsolar,c_to_o_picaso_tag,kzz_cm2_s,logkzz,cloud_fraction,cloud_model,fsed,insolation_searth,phase_deg,semi_major_au,equilibrium_temperature_k,picaso_tint_k,output_nc,status,author,contact,project,notes,code,picaso_tint_mode,picaso_tint_fixed_k,picaso_tint_floor_k,netcdf_optional_variables,netcdf_strict_optional,source_notebook_reference,planet_class_id,separation_id,climate_key,climate_index,climate_cache_nc,spectrum_index,spectrum_run_id
171,aurora_cahoy_exact_304,d08fd0288dd4,5772.0,1.0,1.0,3.86,11.15,3.0,1.0,100,1000000000.0,9.0,1.0,virga,3.0,4.0,0.0,0.5,393.61769886368046,60.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000171.nc,pending,Daniel Huang,Daniel Huang,Aurora Cahoy Validation,Factorized Cahoy validation case: 16 unique PICASO climates (8 per planet class) with 19 reflected-light spectra per climate (phase 0-180 deg in 10-deg steps).,"{""climate"": ""PICASO"", ""cloud"": ""PICASO/VIRGA if available"", ""grid_runner"": ""aurora_grid_factorized"", ""spectrum"": ""PICASO""}",fixed,60.0,100.0,[],False,roadrunner_egp/notebooks/path_a_full_picaso_first_order_simulation.ipynb,neptune_analog,inner_cloudy,9a4d6a0078bc,9,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/9a4d6a0078bc.nc,171,d08fd0288dd4
172,aurora_cahoy_exact_304,788ef7101eeb,5772.0,1.0,1.0,3.86,11.15,3.0,1.0,100,1000000000.0,9.0,1.0,virga,3.0,4.0,10.0,0.5,393.61769886368046,60.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000172.nc,pending,Daniel Huang,Daniel Huang,Aurora Cahoy Validation,Factorized Cahoy validation case: 16 unique PICASO climates (8 per planet class) with 19 reflected-light spectra per climate (phase 0-180 deg in 10-deg steps).,"{""climate"": ""PICASO"", ""cloud"": ""PICASO/VIRGA if available"", ""grid_runner"": ""aurora_grid_factorized"", ""spectrum"": ""PICASO""}",fixed,60.0,100.0,[],False,roadrunner_egp/notebooks/path_a_full_picaso_first_order_simulation.ipynb,neptune_analog,inner_cloudy,9a4d6a0078bc,9,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/9a4d6a0078bc.nc,172,788ef7101eeb
173,aurora_cahoy_exact_304,c4570849747d,5772.0,1.0,1.0,3.86,11.15,3.0,1.0,100,1000000000.0,9.0,1.0,virga,3.0,4.0,20.0,0.5,393.61769886368046,60.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000173.nc,pending,Daniel Huang,Daniel Huang,Aurora Cahoy Validation,Factorized Cahoy validation case: 16 unique PICASO climates (8 per planet class) with 19 reflected-light spectra per climate (phase 0-180 deg in 10-deg steps).,"{""climate"": ""PICASO"", ""cloud"": ""PICASO/VIRGA if available"", ""grid_runner"": ""aurora_grid_factorized"", ""spectrum"": ""PICASO""}",fixed,60.0,100.0,[],False,roadrunner_egp/notebooks/path_a_full_picaso_first_order_simulation.ipynb,neptune_analog,inner_cloudy,9a4d6a0078bc,9,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/9a4d6a0078bc.nc,173,c4570849747d
174,aurora_cahoy_exact_304,3f7fdfe9798e,5772.0,1.0,1.0,3.86,11.15,3.0,1.0,100,1000000000.0,9.0,1.0,virga,3.0,4.0,30.0,0.5,393.61769886368046,60.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000174.nc,pending,Daniel Huang,Daniel Huang,Aurora Cahoy Validation,Factorized Cahoy validation case: 16 unique PICASO climates (8 per planet class) with 19 reflected-light spectra per climate (phase 0-180 deg in 10-deg steps).,"{""climate"": ""PICASO"", ""cloud"": ""PICASO/VIRGA if available"", ""grid_runner"": ""aurora_grid_factorized"", ""spectrum"": ""PICASO""}",fixed,60.0,100.0,[],False,roadrunner_egp/notebooks/path_a_full_picaso_first_order_simulation.ipynb,neptune_analog,inner_cloudy,9a4d6a0078bc,9,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/9a4d6a0078bc.nc,174,3f7fdfe9798e
175,aurora_cahoy_exact_304,e52faf25396d,5772.0,1.0,1.0,3.86,11.15,3.0,1.0,100,1000000000.0,9.0,1.0,virga,3.0,4.0,40.0,0.5,393.61769886368046,60.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000175.nc,pending,Daniel Huang,Daniel Huang,Aurora Cahoy Validation,Factorized Cahoy validation case: 16 unique PICASO climates (8 per planet class) with 19 reflected-light spectra per climate (phase 0-180 deg in 10-deg steps).,"{""climate"": ""PICASO"", ""cloud"": ""PICASO/VIRGA if available"", ""grid_runner"": ""aurora_grid_factorized"", ""spectrum"": ""PICASO""}",fixed,60.0,100.0,[],False,roadrunner_egp/notebooks/path_a_full_picaso_first_order_simulation.ipynb,neptune_analog,inner_cloudy,9a4d6a0078bc,9,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/9a4d6a0078bc.nc,175,e52faf25396d
176,aurora_cahoy_exact_304,bc2ac57214b6,5772.0,1.0,1.0,3.86,11.15,3.0,1.0,100,1000000000.0,9.0,1.0,virga,3.0,4.0,50.0,0.5,393.61769886368046,60.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000176.nc,pending,Daniel Huang,Daniel Huang,Aurora Cahoy Validation,Factorized Cahoy validation case: 16 unique PICASO climates (8 per planet class) with 19 reflected-light spectra per climate (phase 0-180 deg in 10-deg steps).,"{""climate"": ""PICASO"", ""cloud"": ""PICASO/VIRGA if available"", ""grid_runner"": ""aurora_grid_factorized"", ""spectrum"": ""PICASO""}",fixed,60.0,100.0,[],False,roadrunner_egp/notebooks/path_a_full_picaso_first_order_simulation.ipynb,neptune_analog,inner_cloudy,9a4d6a0078bc,9,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/9a4d6a0078bc.nc,176,bc2ac57214b6
177,aurora_cahoy_exact_304,aea9508793dd,5772.0,1.0,1.0,3.86,11.15,3.0,1.0,100,1000000000.0,9.0,1.0,virga,3.0,4.0,60.0,0.5,393.61769886368046,60.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000177.nc,pending,Daniel Huang,Daniel Huang,Aurora Cahoy Validation,Factorized Cahoy validation case: 16 unique PICASO climates (8 per planet class) with 19 reflected-light spectra per climate (phase 0-180 deg in 10-deg steps).,"{""climate"": ""PICASO"", ""cloud"": ""PICASO/VIRGA if available"", ""grid_runner"": ""aurora_grid_factorized"", ""spectrum"": ""PICASO""}",fixed,60.0,100.0,[],False,roadrunner_egp/notebooks/path_a_full_picaso_first_order_simulation.ipynb,neptune_analog,inner_cloudy,9a4d6a0078bc,9,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/9a4d6a0078bc.nc,177,aea9508793dd
178,aurora_cahoy_exact_304,fd48b02b48b5,5772.0,1.0,1.0,3.86,11.15,3.0,1.0,100,1000000000.0,9.0,1.0,virga,3.0,4.0,70.0,0.5,393.61769886368046,60.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000178.nc,pending,Daniel Huang,Daniel Huang,Aurora Cahoy Validation,Factorized Cahoy validation case: 16 unique PICASO climates (8 per planet class) with 19 reflected-light spectra per climate (phase 0-180 deg in 10-deg steps).,"{""climate"": ""PICASO"", ""cloud"": ""PICASO/VIRGA if available"", ""grid_runner"": ""aurora_grid_factorized"", ""spectrum"": ""PICASO""}",fixed,60.0,100.0,[],False,roadrunner_egp/notebooks/path_a_full_picaso_first_order_simulation.ipynb,neptune_analog,inner_cloudy,9a4d6a0078bc,9,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/9a4d6a0078bc.nc,178,fd48b02b48b5
179,aurora_cahoy_exact_304,963a5bba34a6,5772.0,1.0,1.0,3.86,11.15,3.0,1.0,100,1000000000.0,9.0,1.0,virga,3.0,4.0,80.0,0.5,393.61769886368046,60.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000179.nc,pending,Daniel Huang,Daniel Huang,Aurora Cahoy Validation,Factorized Cahoy validation case: 16 unique PICASO climates (8 per planet class) with 19 reflected-light spectra per climate (phase 0-180 deg in 10-deg steps).,"{""climate"": ""PICASO"", ""cloud"": ""PICASO/VIRGA if available"", ""grid_runner"": ""aurora_grid_factorized"", ""spectrum"": ""PICASO""}",fixed,60.0,100.0,[],False,roadrunner_egp/notebooks/path_a_full_picaso_first_order_simulation.ipynb,neptune_analog,inner_cloudy,9a4d6a0078bc,9,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/9a4d6a0078bc.nc,179,963a5bba34a6
180,aurora_cahoy_exact_304,a31fdd4c3fae,5772.0,1.0,1.0,3.86,11.15,3.0,1.0,100,1000000000.0,9.0,1.0,virga,3.0,4.0,90.0,0.5,393.61769886368046,60.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000180.nc,pending,Daniel Huang,Daniel Huang,Aurora Cahoy Validation,Factorized Cahoy validation case: 16 unique PICASO climates (8 per planet class) with 19 reflected-light spectra per climate (phase 0-180 deg in 10-deg steps).,"{""climate"": ""PICASO"", ""cloud"": ""PICASO/VIRGA if available"", ""grid_runner"": ""aurora_grid_factorized"", ""spectrum"": ""PICASO""}",fixed,60.0,100.0,[],False,roadrunner_egp/notebooks/path_a_full_picaso_first_order_simulation.ipynb,neptune_analog,inner_cloudy,9a4d6a0078bc,9,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/9a4d6a0078bc.nc,180,a31fdd4c3fae
181,aurora_cahoy_exact_304,9b37ac34426d,5772.0,1.0,1.0,3.86,11.15,3.0,1.0,100,1000000000.0,9.0,1.0,virga,3.0,4.0,100.0,0.5,393.61769886368046,60.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000181.nc,pending,Daniel Huang,Daniel Huang,Aurora Cahoy Validation,Factorized Cahoy validation case: 16 unique PICASO climates (8 per planet class) with 19 reflected-light spectra per climate (phase 0-180 deg in 10-deg steps).,"{""climate"": ""PICASO"", ""cloud"": ""PICASO/VIRGA if available"", ""grid_runner"": ""aurora_grid_factorized"", ""spectrum"": ""PICASO""}",fixed,60.0,100.0,[],False,roadrunner_egp/notebooks/path_a_full_picaso_first_order_simulation.ipynb,neptune_analog,inner_cloudy,9a4d6a0078bc,9,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/9a4d6a0078bc.nc,181,9b37ac34426d
182,aurora_cahoy_exact_304,661a3290f940,5772.0,1.0,1.0,3.86,11.15,3.0,1.0,100,1000000000.0,9.0,1.0,virga,3.0,4.0,110.0,0.5,393.61769886368046,60.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000182.nc,pending,Daniel Huang,Daniel Huang,Aurora Cahoy Validation,Factorized Cahoy validation case: 16 unique PICASO climates (8 per planet class) with 19 reflected-light spectra per climate (phase 0-180 deg in 10-deg steps).,"{""climate"": ""PICASO"", ""cloud"": ""PICASO/VIRGA if available"", ""grid_runner"": ""aurora_grid_factorized"", ""spectrum"": ""PICASO""}",fixed,60.0,100.0,[],False,roadrunner_egp/notebooks/path_a_full_picaso_first_order_simulation.ipynb,neptune_analog,inner_cloudy,9a4d6a0078bc,9,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/9a4d6a0078bc.nc,182,661a3290f940
183,aurora_cahoy_exact_304,de17f0f0d75b,5772.0,1.0,1.0,3.86,11.15,3.0,1.0,100,1000000000.0,9.0,1.0,virga,3.0,4.0,120.0,0.5,393.61769886368046,60.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000183.nc,pending,Daniel Huang,Daniel Huang,Aurora Cahoy Validation,Factorized Cahoy validation case: 16 unique PICASO climates (8 per planet class) with 19 reflected-light spectra per climate (phase 0-180 deg in 10-deg steps).,"{""climate"": ""PICASO"", ""cloud"": ""PICASO/VIRGA if available"", ""grid_runner"": ""aurora_grid_factorized"", ""spectrum"": ""PICASO""}",fixed,60.0,100.0,[],False,roadrunner_egp/notebooks/path_a_full_picaso_first_order_simulation.ipynb,neptune_analog,inner_cloudy,9a4d6a0078bc,9,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/9a4d6a0078bc.nc,183,de17f0f0d75b
184,aurora_cahoy_exact_304,639facec3328,5772.0,1.0,1.0,3.86,11.15,3.0,1.0,100,1000000000.0,9.0,1.0,virga,3.0,4.0,130.0,0.5,393.61769886368046,60.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000184.nc,pending,Daniel Huang,Daniel Huang,Aurora Cahoy Validation,Factorized Cahoy validation case: 16 unique PICASO climates (8 per planet class) with 19 reflected-light spectra per climate (phase 0-180 deg in 10-deg steps).,"{""climate"": ""PICASO"", ""cloud"": ""PICASO/VIRGA if available"", ""grid_runner"": ""aurora_grid_factorized"", ""spectrum"": ""PICASO""}",fixed,60.0,100.0,[],False,roadrunner_egp/notebooks/path_a_full_picaso_first_order_simulation.ipynb,neptune_analog,inner_cloudy,9a4d6a0078bc,9,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/9a4d6a0078bc.nc,184,639facec3328
185,aurora_cahoy_exact_304,d5020ceab930,5772.0,1.0,1.0,3.86,11.15,3.0,1.0,100,1000000000.0,9.0,1.0,virga,3.0,4.0,140.0,0.5,393.61769886368046,60.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000185.nc,pending,Daniel Huang,Daniel Huang,Aurora Cahoy Validation,Factorized Cahoy validation case: 16 unique PICASO climates (8 per planet class) with 19 reflected-light spectra per climate (phase 0-180 deg in 10-deg steps).,"{""climate"": ""PICASO"", ""cloud"": ""PICASO/VIRGA if available"", ""grid_runner"": ""aurora_grid_factorized"", ""spectrum"": ""PICASO""}",fixed,60.0,100.0,[],False,roadrunner_egp/notebooks/path_a_full_picaso_first_order_simulation.ipynb,neptune_analog,inner_cloudy,9a4d6a0078bc,9,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/9a4d6a0078bc.nc,185,d5020ceab930
186,aurora_cahoy_exact_304,c06569260812,5772.0,1.0,1.0,3.86,11.15,3.0,1.0,100,1000000000.0,9.0,1.0,virga,3.0,4.0,150.0,0.5,393.61769886368046,60.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000186.nc,pending,Daniel Huang,Daniel Huang,Aurora Cahoy Validation,Factorized Cahoy validation case: 16 unique PICASO climates (8 per planet class) with 19 reflected-light spectra per climate (phase 0-180 deg in 10-deg steps).,"{""climate"": ""PICASO"", ""cloud"": ""PICASO/VIRGA if available"", ""grid_runner"": ""aurora_grid_factorized"", ""spectrum"": ""PICASO""}",fixed,60.0,100.0,[],False,roadrunner_egp/notebooks/path_a_full_picaso_first_order_simulation.ipynb,neptune_analog,inner_cloudy,9a4d6a0078bc,9,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/9a4d6a0078bc.nc,186,c06569260812
187,aurora_cahoy_exact_304,5e1a8771ad85,5772.0,1.0,1.0,3.86,11.15,3.0,1.0,100,1000000000.0,9.0,1.0,virga,3.0,4.0,160.0,0.5,393.61769886368046,60.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000187.nc,pending,Daniel Huang,Daniel Huang,Aurora Cahoy Validation,Factorized Cahoy validation case: 16 unique PICASO climates (8 per planet class) with 19 reflected-light spectra per climate (phase 0-180 deg in 10-deg steps).,"{""climate"": ""PICASO"", ""cloud"": ""PICASO/VIRGA if available"", ""grid_runner"": ""aurora_grid_factorized"", ""spectrum"": ""PICASO""}",fixed,60.0,100.0,[],False,roadrunner_egp/notebooks/path_a_full_picaso_first_order_simulation.ipynb,neptune_analog,inner_cloudy,9a4d6a0078bc,9,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/9a4d6a0078bc.nc,187,5e1a8771ad85
188,aurora_cahoy_exact_304,d696ada8b7a0,5772.0,1.0,1.0,3.86,11.15,3.0,1.0,100,1000000000.0,9.0,1.0,virga,3.0,4.0,170.0,0.5,393.61769886368046,60.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000188.nc,pending,Daniel Huang,Daniel Huang,Aurora Cahoy Validation,Factorized Cahoy validation case: 16 unique PICASO climates (8 per planet class) with 19 reflected-light spectra per climate (phase 0-180 deg in 10-deg steps).,"{""climate"": ""PICASO"", ""cloud"": ""PICASO/VIRGA if available"", ""grid_runner"": ""aurora_grid_factorized"", ""spectrum"": ""PICASO""}",fixed,60.0,100.0,[],False,roadrunner_egp/notebooks/path_a_full_picaso_first_order_simulation.ipynb,neptune_analog,inner_cloudy,9a4d6a0078bc,9,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/9a4d6a0078bc.nc,188,d696ada8b7a0
189,aurora_cahoy_exact_304,ce1aaf334e89,5772.0,1.0,1.0,3.86,11.15,3.0,1.0,100,1000000000.0,9.0,1.0,virga,3.0,4.0,180.0,0.5,393.61769886368046,60.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000189.nc,pending,Daniel Huang,Daniel Huang,Aurora Cahoy Validation,Factorized Cahoy validation case: 16 unique PICASO climates (8 per planet class) with 19 reflected-light spectra per climate (phase 0-180 deg in 10-deg steps).,"{""climate"": ""PICASO"", ""cloud"": ""PICASO/VIRGA if available"", ""grid_runner"": ""aurora_grid_factorized"", ""spectrum"": ""PICASO""}",fixed,60.0,100.0,[],False,roadrunner_egp/notebooks/path_a_full_picaso_first_order_simulation.ipynb,neptune_analog,inner_cloudy,9a4d6a0078bc,9,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/9a4d6a0078bc.nc,189,ce1aaf334e89
190,aurora_cahoy_exact_304,b0db07883783,5772.0,1.0,1.0,3.86,11.15,10.0,1.0,100,1000000000.0,9.0,1.0,virga,3.0,4.0,0.0,0.5,393.61769886368046,60.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000190.nc,pending,Daniel Huang,Daniel Huang,Aurora Cahoy Validation,Factorized Cahoy validation case: 16 unique PICASO climates (8 per planet class) with 19 reflected-light spectra per climate (phase 0-180 deg in 10-deg steps).,"{""climate"": ""PICASO"", ""cloud"": ""PICASO/VIRGA if available"", ""grid_runner"": ""aurora_grid_factorized"", ""spectrum"": ""PICASO""}",fixed,60.0,100.0,[],False,roadrunner_egp/notebooks/path_a_full_picaso_first_order_simulation.ipynb,neptune_analog,inner_cloudy,8a92db83841c,6,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/8a92db83841c.nc,190,b0db07883783
191,aurora_cahoy_exact_304,2a0c86dd8073,5772.0,1.0,1.0,3.86,11.15,10.0,1.0,100,1000000000.0,9.0,1.0,virga,3.0,4.0,10.0,0.5,393.61769886368046,60.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000191.nc,pending,Daniel Huang,Daniel Huang,Aurora Cahoy Validation,Factorized Cahoy validation case: 16 unique PICASO climates (8 per planet class) with 19 reflected-light spectra per climate (phase 0-180 deg in 10-deg steps).,"{""climate"": ""PICASO"", ""cloud"": ""PICASO/VIRGA if available"", ""grid_runner"": ""aurora_grid_factorized"", ""spectrum"": ""PICASO""}",fixed,60.0,100.0,[],False,roadrunner_egp/notebooks/path_a_full_picaso_first_order_simulation.ipynb,neptune_analog,inner_cloudy,8a92db83841c,6,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/8a92db83841c.nc,191,2a0c86dd8073
192,aurora_cahoy_exact_304,3883b27e23ed,5772.0,1.0,1.0,3.86,11.15,10.0,1.0,100,1000000000.0,9.0,1.0,virga,3.0,4.0,20.0,0.5,393.61769886368046,60.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000192.nc,pending,Daniel Huang,Daniel Huang,Aurora Cahoy Validation,Factorized Cahoy validation case: 16 unique PICASO climates (8 per planet class) with 19 reflected-light spectra per climate (phase 0-180 deg in 10-deg steps).,"{""climate"": ""PICASO"", ""cloud"": ""PICASO/VIRGA if available"", ""grid_runner"": ""aurora_grid_factorized"", ""spectrum"": ""PICASO""}",fixed,60.0,100.0,[],False,roadrunner_egp/notebooks/path_a_full_picaso_first_order_simulation.ipynb,neptune_analog,inner_cloudy,8a92db83841c,6,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/8a92db83841c.nc,192,3883b27e23ed
193,aurora_cahoy_exact_304,a4d4d0f71fe1,5772.0,1.0,1.0,3.86,11.15,10.0,1.0,100,1000000000.0,9.0,1.0,virga,3.0,4.0,30.0,0.5,393.61769886368046,60.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000193.nc,pending,Daniel Huang,Daniel Huang,Aurora Cahoy Validation,Factorized Cahoy validation case: 16 unique PICASO climates (8 per planet class) with 19 reflected-light spectra per climate (phase 0-180 deg in 10-deg steps).,"{""climate"": ""PICASO"", ""cloud"": ""PICASO/VIRGA if available"", ""grid_runner"": ""aurora_grid_factorized"", ""spectrum"": ""PICASO""}",fixed,60.0,100.0,[],False,roadrunner_egp/notebooks/path_a_full_picaso_first_order_simulation.ipynb,neptune_analog,inner_cloudy,8a92db83841c,6,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/8a92db83841c.nc,193,a4d4d0f71fe1
194,aurora_cahoy_exact_304,3f9f01261c13,5772.0,1.0,1.0,3.86,11.15,10.0,1.0,100,1000000000.0,9.0,1.0,virga,3.0,4.0,40.0,0.5,393.61769886368046,60.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000194.nc,pending,Daniel Huang,Daniel Huang,Aurora Cahoy Validation,Factorized Cahoy validation case: 16 unique PICASO climates (8 per planet class) with 19 reflected-light spectra per climate (phase 0-180 deg in 10-deg steps).,"{""climate"": ""PICASO"", ""cloud"": ""PICASO/VIRGA if available"", ""grid_runner"": ""aurora_grid_factorized"", ""spectrum"": ""PICASO""}",fixed,60.0,100.0,[],False,roadrunner_egp/notebooks/path_a_full_picaso_first_order_simulation.ipynb,neptune_analog,inner_cloudy,8a92db83841c,6,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/8a92db83841c.nc,194,3f9f01261c13
195,aurora_cahoy_exact_304,d4d83ec7ac43,5772.0,1.0,1.0,3.86,11.15,10.0,1.0,100,1000000000.0,9.0,1.0,virga,3.0,4.0,50.0,0.5,393.61769886368046,60.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000195.nc,pending,Daniel Huang,Daniel Huang,Aurora Cahoy Validation,Factorized Cahoy validation case: 16 unique PICASO climates (8 per planet class) with 19 reflected-light spectra per climate (phase 0-180 deg in 10-deg steps).,"{""climate"": ""PICASO"", ""cloud"": ""PICASO/VIRGA if available"", ""grid_runner"": ""aurora_grid_factorized"", ""spectrum"": ""PICASO""}",fixed,60.0,100.0,[],False,roadrunner_egp/notebooks/path_a_full_picaso_first_order_simulation.ipynb,neptune_analog,inner_cloudy,8a92db83841c,6,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/8a92db83841c.nc,195,d4d83ec7ac43
