T_eff,logg,R_p_Rj,a_AU,phase_deg,band,f_reflect,Fp_ref_band,Fp_th_band,decision
1500,3.0,1.0,20.0,60.0,CGI-1,8.711808222787943e-06,0.005398121804311823,619.6273653946913,False
1500,3.0,1.2,5.0,60.0,CGI-1,0.00020068152894320624,0.1243727263713444,619.6273653946913,False
1500,3.0,1.2,10.0,60.0,CGI-1,5.017793457427374e-05,0.0310931815928361,619.6273653946913,False
1500,3.0,1.2,20.0,60.0,CGI-1,1.2544955753545214e-05,0.007773295398209025,619.6273653946913,False
1500,3.5,1.0,5.0,60.0,CGI-1,0.0003234377951555732,0.20047575031598003,619.6273653946913,False
1500,3.5,1.0,10.0,60.0,CGI-1,8.087906829953708e-05,0.05011893757899501,619.6273653946913,False
1500,3.5,1.0,20.0,60.0,CGI-1,2.022099366623013e-05,0.012529734394748752,619.6273653946913,False
1500,3.5,1.2,5.0,60.0,CGI-1,0.0004656841522876253,0.28868508045501123,619.6273653946913,False
1500,3.5,1.2,10.0,60.0,CGI-1,0.00011646171385277345,0.07217127011375281,619.6273653946913,False
1500,3.5,1.2,20.0,60.0,CGI-1,2.911797180986903e-05,0.018042817528438202,619.6273653946913,False
1500,4.0,1.0,5.0,60.0,CGI-1,0.00027144015957595544,0.16823741733177103,619.6273653946913,False
1500,4.0,1.0,10.0,60.0,CGI-1,6.787385766205496e-05,0.04205935433294276,619.6273653946913,False
1500,4.0,1.0,20.0,60.0,CGI-1,1.6969328245841227e-05,0.01051483858323569,619.6273653946913,False
1500,4.0,1.2,5.0,60.0,CGI-1,0.00039082715186820915,0.24226188095775028,619.6273653946913,False
1500,4.0,1.2,10.0,60.0,CGI-1,9.773543621368128e-05,0.06056547023943757,619.6273653946913,False
1500,4.0,1.2,20.0,60.0,CGI-1,2.4435650225120755e-05,0.015141367559859393,619.6273653946913,False
1600,3.0,1.0,5.0,60.0,CGI-1,5.950905557011556e-05,0.13210191744550775,2219.730340528156,False
1600,3.0,1.0,10.0,60.0,CGI-1,1.4877927921108461e-05,0.03302547936137694,2219.730340528156,False
1600,3.0,1.0,20.0,60.0,CGI-1,3.719523484378841e-06,0.008256369840344235,2219.730340528156,False
1600,3.0,1.2,5.0,60.0,CGI-1,8.569079629448864e-05,0.19022676112153117,2219.730340528156,False
1600,3.0,1.2,10.0,60.0,CGI-1,2.1424075958218712e-05,0.04755669028038279,2219.730340528156,False
1600,3.0,1.2,20.0,60.0,CGI-1,5.3561050517557805e-06,0.011889172570095698,2219.730340528156,False
1600,3.5,1.0,5.0,60.0,CGI-1,0.00013097772073423347,0.2907733054718028,2219.730340528156,False
1600,3.5,1.0,10.0,60.0,CGI-1,3.274764709269007e-05,0.0726933263679507,2219.730340528156,False
1600,3.5,1.0,20.0,60.0,CGI-1,8.187112854684373e-06,0.018173331591987675,2219.730340528156,False
1600,3.5,1.2,5.0,60.0,CGI-1,0.00018859704897218707,0.418713559879396,2219.730340528156,False
